User_id,time,action,destination,hotel
2.02E+18,0:07:04,Homepage,,
2.02E+18,0:07:06,Homepage,,
2.02E+18,0:07:06,Homepage,,
2.02E+18,0:09:24,Click,Eastbourne,Eastbourne Centre
2.02E+18,0:24:42,Click,Eastbourne,The Pier
2.02E+18,0:12:42,Click,Eastbourne,Hilton Royal Parade
2.02E+18,0:18:31,Click,Eastbourne,Iverna
2.02E+18,0:15:33,Click,Eastbourne,Marine Parade
2.02E+18,0:22:58,Click,Eastbourne,Da Vinci
2.02E+18,0:15:35,Click,Eastbourne,Marine Parade
2.02E+18,0:14:28,Click,Eastbourne,Savoy Court
2.02E+18,0:07:06,Click,,De la Jatte
2.02E+18,0:08:05,Click,Paris,Ibis Paris Defense Courbevoie
2.02E+18,0:08:02,Click,Paris,Ibis Paris Defense Courbevoie
2.02E+18,0:19:16,Click,Palma de Majorca,BQ Belvedere
2.02E+18,1:07:01,Click,Palma de Majorca,BQ Belvedere
2.02E+18,1:06:27,Click,Palma de Majorca,BQ Belvedere
2.02E+18,0:09:16,Click,Normandie,Inter-Hotel Otelinn
2.02E+18,0:07:11,Search,Normandie,
2.02E+18,0:08:21,Click,Normandie,Logis La Rosière
2.02E+18,0:07:08,Search,Normandie,
2.02E+18,0:18:33,Click,Cayo Guillermo,Meliá Cayo Guillermo
2.02E+18,0:12:01,Click,Cayo Guillermo,Meliá Cayo Guillermo
2.02E+18,0:07:10,Click,Cayo Guillermo,Sol Cayo Guillermo
2.02E+18,0:28:45,Click,Cayo Guillermo,Meliá Cayo Guillermo
2.02E+18,0:12:53,Click,Cayo Guillermo,Meliá Cayo Guillermo
2.02E+18,0:34:45,Click,Cayo Coco,Meliá Cayo Santa Maria
2.02E+18,0:17:51,Click,Cayo Guillermo,Sol Cayo Guillermo
2.02E+18,0:07:49,Click,Vallecrosia,
2.02E+18,0:08:18,Click,Vallecrosia,
2.02E+18,0:08:55,Click,Menton,Pierre & Vacances - Résidence Les Citronniers
2.02E+18,0:07:16,Search,Dominican Republic,
2.02E+18,0:09:05,Search,Dominican Republic,
2.02E+18,0:08:38,Search,Dominican Republic,
2.02E+18,0:08:30,Search,Dominican Republic,
2.02E+18,0:09:08,Search,Dominican Republic,
2.02E+18,0:08:12,Search,Dominican Republic,
2.02E+18,0:08:00,Search,Dominican Republic,
2.02E+18,0:07:21,Search,Dominican Republic,
2.02E+18,0:08:57,Search,Dominican Republic,
2.02E+18,0:08:55,Search,Dominican Republic,
2.02E+18,0:07:18,Homepage,,
2.02E+18,0:09:22,Click,San Vito Lo Capo,Le Biciclette
2.02E+18,0:10:41,Click,San Vito Lo Capo,Baglio La Porta di San Gerardo
2.02E+18,0:07:54,Click,San Vito Lo Capo,Cala Dell'Arena
2.02E+18,0:12:32,Click,San Vito Lo Capo,Casa Claudia
2.02E+18,0:40:53,Click,Madrid,Petit Palace Lealtad Plaza
2.02E+18,0:41:59,Click,Madrid,Corbero
2.02E+18,0:40:35,Click,Madrid,Far Home Hostel
2.02E+18,0:41:35,Click,Madrid,Praktik Metropol
2.02E+18,0:39:55,Click,Madrid,Far Home Hostel
2.02E+18,0:07:27,Homepage,,
2.02E+18,0:07:19,Homepage,,
2.02E+18,0:17:26,Click,Cassis,Novotel Marseille Vieux Port
2.02E+18,0:11:41,Click,Cassis,Novotel Marseille Vieux Port
2.02E+18,0:11:34,Click,Nice,Villa Eden
2.02E+18,0:18:11,Click,Villefranche sur Mer,Patricia
2.02E+18,0:15:00,Click,Villefranche sur Mer,Le Provençal
2.02E+18,0:19:36,Homepage,,
2.02E+18,0:10:01,Click,Madrid,Best Western Los Condes
2.02E+18,0:21:26,Click,Madrid,T3 Tirol
2.02E+18,0:19:41,Homepage,,
2.02E+18,0:11:42,Click,Madrid,Best Western Los Condes
2.02E+18,0:14:39,Click,Madrid,Best Western Los Condes
2.02E+18,0:11:05,Click,Madrid,Best Western Los Condes
2.02E+18,0:07:22,Homepage,,
2.02E+18,0:10:13,Click,Mahabaleshwar,Shreyas
2.02E+18,0:10:17,Click,Mahabaleshwar,Shreyas
2.02E+18,0:10:07,Click,Mahabaleshwar,Shreyas
2.02E+18,0:08:12,Click,Tangermünde,Schwarzer Adler
2.02E+18,0:08:33,Click,Tangermünde,Schwarzer Adler
2.02E+18,0:08:39,Click,Tangermünde,Schwarzer Adler
2.02E+18,0:08:52,Click,Tangermünde,Schwarzer Adler
2.02E+18,0:08:28,Click,Tangermünde,Schwarzer Adler
2.02E+18,0:07:34,Search,Germany,
2.02E+18,0:08:04,Click,Germany,Hotel Excelsior Duesseldorf
2.02E+18,0:07:28,Search,Germany,
2.02E+18,0:07:31,Homepage,,
2.02E+18,0:10:26,Click,London,Sunborn Yacht
2.02E+18,0:07:28,Homepage,,
2.02E+18,0:14:08,Click,Melito di Porto Salvo,Tito Serrano'
2.02E+18,0:13:47,Click,Melito di Porto Salvo,Tito Serrano'
2.02E+18,0:09:18,Click,Melito di Porto Salvo,Stella Marina
2.02E+18,0:16:40,Click,Bray,Wilton
2.02E+18,0:07:32,Homepage,,
2.02E+18,0:33:31,Homepage,,
2.02E+18,0:07:36,Homepage,,
2.02E+18,0:08:53,Click,Bray,The Martello
2.02E+18,0:20:24,Click,Bray,The Royal 
2.02E+18,0:19:42,Click,Bray,The Royal 
2.02E+18,0:34:05,Click,Bray,The Martello
2.02E+18,0:33:34,Homepage,,
2.02E+18,0:17:47,Click,Bray,Wilton
2.02E+18,0:07:34,Homepage,,
2.02E+18,0:11:35,Homepage,,
2.02E+18,0:10:44,Click,Galway,Flannery's
2.02E+18,0:11:24,Click,Galway,Flannery's
2.02E+18,0:07:39,Homepage,,
2.02E+18,0:09:46,Click,London,The Academy
2.02E+18,0:07:36,Homepage,,
2.02E+18,3:16:44,Homepage,,
2.02E+18,1:20:45,Homepage,,
2.02E+18,0:08:19,Homepage,,
2.02E+18,0:08:18,Homepage,,
2.02E+18,3:16:41,Homepage,,
2.02E+18,4:39:21,Homepage,,
2.02E+18,4:39:23,Homepage,,
2.02E+18,1:20:43,Homepage,,
2.02E+18,2:09:23,Homepage,,
2.02E+18,2:09:26,Homepage,,
2.02E+18,0:07:40,Homepage,,
2.02E+18,0:08:40,Homepage,,
2.02E+18,0:08:37,Homepage,,
2.02E+18,0:27:19,Click,Berlin,Olivaer Apart
2.02E+18,0:40:22,Click,Berlin,Columbus
2.02E+18,0:35:31,Click,Berlin,
2.02E+18,0:46:44,Click,Berlin,MS Berlin
2.02E+18,0:15:01,Click,Berlin,Air in Berlin
2.02E+18,0:29:40,Click,Berlin,Orion Berlin
2.02E+18,0:37:17,Click,Berlin,Xantener Eck
2.02E+18,0:53:51,Click,Berlin,Adrema
2.02E+18,0:42:21,Click,Berlin,Dalg
2.02E+18,0:28:46,Click,Berlin,Grunewald
2.02E+18,0:11:13,Click,Varadero,Iberostar Laguna Azul
2.02E+18,0:10:37,Click,Varadero,Iberostar Laguna Azul
2.02E+18,0:11:55,Click,Varadero,Meliá Varadero
2.02E+18,0:10:28,Click,Varadero,Iberostar Laguna Azul
2.02E+18,0:09:26,Click,Varadero,Sol Palmeras
2.02E+18,0:10:20,Click,Varadero,Iberostar Laguna Azul
2.02E+18,0:10:00,Click,Varadero,Iberostar Laguna Azul
2.02E+18,0:10:14,Click,Varadero,Iberostar Laguna Azul
2.02E+18,0:12:30,Click,Varadero,Meliá Varadero
2.02E+18,0:07:57,Click,Varadero,Sol Palmeras
2.02E+18,0:12:57,Click,Budapest,Starlight Suites Merleg Budapest
2.02E+18,0:07:44,Click,Budapest,Zara Boutique
2.02E+18,0:11:39,Click,Budapest,Opera Garden
2.02E+18,0:07:55,Homepage,,
2.02E+18,0:08:30,Homepage,,
2.02E+18,0:07:52,Homepage,,
2.02E+18,0:15:23,Search,Cornwall,
2.02E+18,0:15:24,Search,Cornwall,
2.02E+18,0:07:53,Click,Cornwall,Camelot Castle
2.02E+18,0:11:49,Click,Cornwall,Atlantic
2.02E+18,0:15:18,Search,Cornwall,
2.02E+18,0:14:20,Click,Cornwall,Greenbank
2.02E+18,0:15:00,Search,Cornwall,
2.02E+18,0:15:16,Search,Cornwall,
2.02E+18,0:08:32,Click,Kraków ,Petrus
2.02E+18,0:08:04,Homepage,,
2.02E+18,0:08:03,Homepage,,
2.02E+18,0:07:55,Homepage,,
2.02E+18,0:07:53,Homepage,,
2.02E+18,0:13:17,Click,Galway,The Connacht
2.02E+18,0:20:20,Click,Galway,7 Cross Street Townhouse
2.02E+18,0:21:10,Click,Galway,Corrib Village
2.02E+18,0:10:49,Click,Hirtshals,Casa Boye
2.02E+18,0:07:57,Homepage,,
2.02E+18,0:08:00,Homepage,,
2.02E+18,0:25:19,Click,Goiânia,7 Goiania
2.02E+18,0:23:40,Click,Goiânia,Alvorada
2.02E+18,0:26:47,Click,Goiânia,
2.02E+18,0:19:48,Click,Goiânia,Aton Plaza
2.02E+18,0:25:55,Click,Goiânia,Boulevard Place
2.02E+18,0:22:23,Click,Goiânia,Euro Plaza
2.02E+18,0:12:27,Click,Castel Gandolfo,Quality Excel Roma Ciampino
2.02E+18,0:15:04,Click,Castel Gandolfo,Villa Altieri
2.02E+18,0:18:32,Click,Castel Gandolfo,Villino Fiorella
2.02E+18,0:12:13,Click,Santa Pau,Can Sala
2.02E+18,0:16:36,Click,Santa Pau,La Soleia D'Oix
2.02E+18,0:09:32,Click,Santa Pau,La Soleia D'Oix
2.02E+18,0:11:00,Click,Las Vegas,Bellagio
2.02E+18,0:12:10,Click,Las Vegas,Bellagio
2.02E+18,0:08:51,Click,Las Vegas,The Venetian
2.02E+18,0:08:40,Click,Valencia,Primus Valencia
2.02E+18,0:09:36,Homepage,,
2.02E+18,0:09:39,Homepage,,
2.02E+18,0:11:20,Click,Calpe,Gran Hotel Sol y Mar
2.02E+18,0:09:44,Homepage,,
2.02E+18,0:09:45,Homepage,,
2.02E+18,0:08:39,Search,Greater London,
2.02E+18,0:08:12,Homepage,,
2.02E+18,0:13:13,Click,Greater London,Ibis London Shepherds Bush
2.02E+18,0:15:12,Click,Greater London,The Darlington Hyde Park
2.02E+18,0:08:44,Search,Greater London,
2.02E+18,0:08:30,Search,Greater London,
2.02E+18,0:08:42,Search,Greater London,
2.02E+18,0:08:07,Homepage,,
2.02E+18,0:15:31,Click,Greater London,The Darlington Hyde Park
2.02E+18,0:14:05,Click,Greater London,Ibis London Shepherds Bush
2.02E+18,0:13:06,Click, Polonezköy,Santa Rosa
2.02E+18,0:11:23,Click, Polonezköy,Devman
2.02E+18,0:12:12,Click, Polonezköy,Devman
2.02E+18,0:12:25,Click, Polonezköy,A Plus Konaklama
2.02E+18,0:12:20,Click, Polonezköy,Devman
2.02E+18,0:13:36,Click, Polonezköy,Santa Rosa
2.02E+18,0:09:21,Click, Polonezköy,Devman
2.02E+18,0:11:31,Click, Polonezköy,Devman
2.02E+18,0:14:17,Click,Ballinasloe,Moynure House B&B
2.02E+18,0:14:55,Click,Ballinasloe,Gullane's & Conference Centre
2.02E+18,0:13:34,Click,Ballinasloe,Moynure House B&B
2.02E+18,0:16:02,Click,Ballinasloe,Riverview House
2.02E+18,0:14:44,Click,Ballinasloe,Moynure House B&B
2.02E+18,0:13:24,Click,Ballinasloe,Shines Guesthouse
2.02E+18,0:15:24,Click,Ballinasloe,Riverview House
2.02E+18,0:12:41,Click,Ballinasloe,Shines Guesthouse
2.02E+18,0:13:30,Click,Ballinasloe,Shines Guesthouse
2.02E+18,0:10:33,Click,Edinburgh,Holiday Inn Express Edinburgh - Royal Mile
2.02E+18,0:10:53,Click,Edinburgh,Holiday Inn Express Edinburgh - Royal Mile
2.02E+18,0:10:39,Click,Edinburgh,Holiday Inn Express Edinburgh - Royal Mile
2.02E+18,0:10:09,Click,Edinburgh,Holiday Inn Express Edinburgh - Royal Mile
2.02E+18,0:12:02,Click,Edinburgh,19 Meadow Place
2.02E+18,0:11:33,Click,Edinburgh,19 Meadow Place
2.02E+18,0:10:21,Click,Edinburgh,Holiday Inn Express Edinburgh - Royal Mile
2.02E+18,0:11:00,Click,Edinburgh,Holiday Inn Express Edinburgh - Royal Mile
2.02E+18,0:10:46,Click,Edinburgh,Holiday Inn Express Edinburgh - Royal Mile
2.02E+18,0:10:53,Click,Alvor,Pestana Alvor Praia
2.02E+18,0:10:16,Click,Alvor,Pestana Alvor Praia
2.02E+18,0:12:38,Click,Alvor,Albur Village
2.02E+18,0:11:28,Click,Alvor,Pestana Alvor Praia
2.02E+18,0:08:17,Homepage,,
2.02E+18,0:11:44,Click,Alvor,Pestana Alvor Praia
2.02E+18,0:08:12,Homepage,,
2.02E+18,0:15:22,Click,Alvor,Albur Village
2.02E+18,0:11:10,Click,Alvor,Pestana Alvor Praia
2.02E+18,0:16:08,Click,Brighton,Mercure Brighton Seafront
2.02E+18,0:11:55,Click,Bognor Regis,Premier Inn Bognor Regis
2.02E+18,0:14:58,Click,Brighton,Holiday Inn Brighton Seafront
2.02E+18,0:11:18,Click,Bognor Regis,Comfort Inn Arundel
2.02E+18,0:31:43,Click,Birgel,Gästehaus Ballmann
2.02E+18,0:21:36,Click,Remagen,Rhein Inn
2.02E+18,0:33:56,Click,Birgel,Historische Wassermühle
2.02E+18,0:10:25,Click,Remagen,Rhein Inn
2.02E+18,0:10:28,Click,Athens,Alma
2.02E+18,0:12:22,Click,Athens,Athinaikon
2.02E+18,0:09:24,Click,Athens,Ledra Athens
2.02E+18,0:24:13,Homepage,,
2.02E+18,0:31:39,Homepage,,
2.02E+18,0:31:41,Homepage,,
2.02E+18,0:31:42,Homepage,,
2.02E+18,0:19:44,Click,Banff,Irwins Mountain Inn
2.02E+18,0:14:47,Click,Banff,Irwins Mountain Inn
2.02E+18,0:33:51,Click,Banff,Irwins Mountain Inn
2.02E+18,0:09:19,Click,Banff,Banff International Hotel
2.02E+18,0:26:49,Homepage,,
2.02E+18,0:08:29,Homepage,,
2.02E+18,0:11:30,Click,Boca Chica,Be Live Experience Hamaca Beach
2.02E+18,0:08:22,Homepage,,
2.02E+18,0:08:23,Homepage,,
2.02E+18,0:08:26,Homepage,,
2.02E+18,0:13:45,Click,Antwerp,Holiday Inn Express Antwerp City-North
2.02E+18,0:26:41,Click,Dubai,Mövenpick Jumeirah Beach 
2.02E+18,0:27:03,Click,Dubai,Sofitel Dubai Jumeirah Beach
2.02E+18,0:47:44,Click,Dubai,Mövenpick Jumeirah Beach 
2.02E+18,0:45:27,Click,Dubai,Mövenpick Deira
2.02E+18,0:24:16,Click,Dubai,Mövenpick Jumeirah Beach 
2.02E+18,0:08:30,Homepage,,
2.02E+18,0:09:26,Click,Budoni,Bouganvillage
2.02E+18,0:13:23,Click,Budoni,Bouganvillage
2.02E+18,0:12:08,Click,Budoni,I Borghi Di Ottiolu
2.02E+18,0:11:45,Search,Crete,
2.02E+18,0:20:16,Search,Crete,
2.02E+18,0:08:33,Homepage,,
2.02E+18,0:16:46,Click,Chersonissos,Albatros
2.02E+18,0:08:51,Homepage,,
2.02E+18,0:09:30,Click,Capri,Miramare
2.02E+18,0:09:58,Click,Capri,La Vue D'Or
2.02E+18,0:10:28,Click,Capri,Palazzo Guardati
2.02E+18,0:14:13,Click,Fuerteventura,Sol Jandía Mar
2.02E+18,0:10:53,Click,Fuerteventura,Relaxia Jandia Luz
2.02E+18,0:08:56,Search,Fuerteventura,
2.02E+18,0:08:46,Search,Fuerteventura,
2.02E+18,0:09:16,Search,Santorini Island,
2.02E+18,0:08:54,Search,Santorini Island,
2.02E+18,0:09:21,Search,Santorini Island,
2.02E+18,0:08:48,Search,Santorini Island,
2.02E+18,0:08:56,Homepage,,
2.02E+18,0:09:17,Search,Milos Island,
2.02E+18,0:11:21,Click,Milos Island,Soulis Studios
2.02E+18,0:09:08,Search,Milos Island,
2.02E+18,0:09:21,Search,Milos Island,
2.02E+18,0:08:51,Homepage,,
2.02E+18,0:11:32,Click,Las Vegas,Aria Resort & Casino
2.02E+18,0:08:53,Homepage,,
2.02E+18,0:08:52,Homepage,,
2.02E+18,0:10:43,Search,Chalkidiki,
2.02E+18,0:10:46,Search,Chalkidiki,
2.02E+18,0:13:44,Click,Chalkidiki,Maistrali Beach
2.02E+18,0:14:31,Click,Chalkidiki,Barbagiannis House
2.02E+18,0:15:59,Click,Chalkidiki,Zeus
2.02E+18,0:08:52,Search,Chalkidiki,
2.02E+18,0:12:25,Click,Chalkidiki,Royal Hotel
2.02E+18,0:10:35,Search,Chalkidiki,
2.02E+18,0:16:42,Click,Chalkidiki,Camping Bungalows Kouyoni
2.02E+18,0:10:24,Search,Chalkidiki,
2.02E+18,0:13:55,Click,Prague,Olympik Tristar
2.02E+18,0:10:51,Click,Prague,Domyno Rezidence
2.02E+18,0:08:52,Homepage,,
2.02E+18,0:11:17,Click,Prague,Hostel Boathouse
2.02E+18,0:08:54,Homepage,,
2.02E+18,0:11:49,Click,Prague,Domyno Rezidence
2.02E+18,0:12:06,Click,Prague,Hostel Bohemia
2.02E+18,0:09:57,Click,Prague,Clown And Bard
2.02E+18,0:15:49,Click,Monte Gordo,Calema
2.02E+18,0:14:09,Click,Monte Gordo,Paiva
2.02E+18,0:10:08,Click,Monte Gordo,Calema
2.02E+18,0:11:30,Click,Monte Gordo,Alba
2.02E+18,0:08:56,Search,Scotland,
2.02E+18,0:10:06,Search,Scotland,
2.02E+18,0:08:53,Search,Scotland,
2.02E+18,0:09:53,Click,Las Vegas,The Cosmopolitan
2.02E+18,0:08:58,Homepage,,
2.02E+18,0:08:53,Homepage,,
2.02E+18,0:12:15,Homepage,,
2.02E+18,0:29:06,Click,Talavera de la Reina,Be Live City Center Talavera
2.02E+18,0:09:01,Homepage,,
2.02E+18,0:08:56,Homepage,,
2.02E+18,0:25:10,Click,Bari,Victor
2.02E+18,0:25:49,Click,Bari,Olive Tree
2.02E+18,0:21:31,Click,Bari,Barion
2.02E+18,0:24:09,Click,Bari,Rima Di Mare
2.02E+18,0:23:32,Click,Bari,La Corte del Borgo Antico
2.02E+18,0:24:26,Click,Bari,Rima Di Mare
2.02E+18,0:24:43,Click,Bari,Quattrob  
2.02E+18,0:09:00,Search,Crete,
2.02E+18,0:09:16,Search,Crete,
2.02E+18,0:09:01,Search,Crete,
2.02E+18,0:09:48,Click,Crete,Marni Village
2.02E+18,0:10:30,Click,Marrakech,Swiss International HotelImperial Holiday
2.02E+18,0:11:25,Click,Marrakech,Swiss International HotelImperial Holiday
2.02E+18,0:11:19,Click,Marrakech,Swiss International HotelImperial Holiday
2.02E+18,0:15:40,Click,Milan,Bagliori
2.02E+18,0:14:55,Click,Milan,Augustus
2.02E+18,0:09:17,Click,Milan,Albert
2.02E+18,0:09:01,Click,Milan,Mokinba Hotels Baviera
2.02E+18,0:09:03,Homepage,,
2.02E+18,0:11:38,Click,Paris,Pullman Paris Tour Eiffel
2.02E+18,0:09:01,Homepage,,
2.02E+18,0:22:41,Click,Paris,de Flore
2.02E+18,0:44:55,Click,Paris,Audran
2.02E+18,0:10:57,Click,Paris,Armoni
2.02E+18,0:47:44,Click,Paris,Café  de L'Avenir
2.02E+18,0:11:21,Click,Madrid,Aravaca Garden
2.02E+18,0:09:51,Homepage,,
2.02E+18,0:09:47,Homepage,,
2.02E+18,0:13:38,Click,Madrid,Sud Americana
2.02E+18,0:09:59,Click,Brooklyn,BPM Brooklyn in New York
2.02E+18,0:09:04,Homepage,,
2.02E+18,0:09:09,Homepage,,
2.02E+18,0:09:07,Homepage,,
2.02E+18,0:10:35,Click,Munich,Holiday Inn Munich - City Centre
2.02E+18,0:09:05,Homepage,,
2.02E+18,0:12:00,Click,Munich,Mercure München Neuperlach Süd
2.02E+18,0:11:16,Click,Munich,Mercure München Neuperlach Süd
2.02E+18,0:09:10,Homepage,,
2.02E+18,0:09:07,Homepage,,
2.02E+18,0:11:47,Click,Krefeld,Montenegro
2.02E+18,0:10:15,Click,Dieppe,Appartements entre Terre et Mer
2.02E+18,0:45:53,Click,Dieppe,Appartements entre Terre et Mer
2.02E+18,0:22:54,Click,Dieppe,Appartements entre Terre et Mer
2.02E+18,0:26:04,Click,Dieppe,Appartements entre Terre et Mer
2.02E+18,0:09:09,Homepage,,
2.02E+18,0:09:11,Homepage,,
2.02E+18,0:09:09,Homepage,,
2.02E+18,0:10:03,Click,Geneva,Warwick Geneva
2.02E+18,0:12:03,Click,Florence,C-Hotels Ambasciatori
2.02E+18,0:11:12,Click,Florence,C-Hotels Ambasciatori
2.02E+18,0:13:36,Click,Florence,C-Hotels Ambasciatori
2.02E+18,0:13:24,Click,Florence,C-Hotels Ambasciatori
2.02E+18,0:12:54,Click,Florence,C-Hotels Ambasciatori
2.02E+18,0:11:51,Click,Florence,C-Hotels Ambasciatori
2.02E+18,0:10:57,Click,Florence,C-Hotels Ambasciatori
2.02E+18,0:12:50,Click,Paris,My Hotel In France Le Marais
2.02E+18,0:11:35,Click,Paris,My Hotel In France Le Marais
2.02E+18,0:13:01,Click,Paris,My Hotel In France Le Marais
2.02E+18,0:16:11,Click,Warsaw,Sofitel Victoria
2.02E+18,0:15:17,Click,Warsaw,Bristol
2.02E+18,0:09:14,Homepage,,
2.02E+18,0:12:57,Click,Warsaw,Radisson Blu Centrum
2.02E+18,0:09:11,Homepage,,
2.02E+18,0:09:23,Homepage,,
2.02E+18,0:20:59,Click,Amsterdam,Amsterdam House ex Eureka
2.02E+18,0:09:17,Homepage,,
2.02E+18,0:09:18,Search,Algarve,
2.02E+18,0:09:39,Click,Algarve,Salgados Dunas
2.02E+18,0:14:52,Search,Algarve,
2.02E+18,0:16:30,Search,Algarve,
2.02E+18,0:10:58,Click,Algarve,Salgados Dunas
2.02E+18,0:15:22,Click,Barcelona,NH Porta Barcelona
2.02E+18,0:15:28,Click,Barcelona,NH Porta Barcelona
2.02E+18,0:17:21,Click,Barcelona,Cool & Chic Hostel
2.02E+18,0:10:56,Click,Barcelona,Residencia  San Marius
2.02E+18,0:17:01,Click,Barcelona,Cool & Chic Hostel
2.02E+18,0:14:05,Click,Barcelona,Residencia  San Marius
2.02E+18,0:14:23,Click,Barcelona,NH Porta Barcelona
2.02E+18,0:15:15,Click,Barcelona,NH Porta Barcelona
2.02E+18,0:15:59,Click,Barcelona,Lami
2.02E+18,0:20:06,Click,Trapani,Benvenuti al Sud
2.02E+18,0:09:20,Click,Trapani,Casa Trapanese
2.02E+18,0:25:45,Click,Trapani,Bella Trapani
2.02E+18,0:09:22,Search,Andalusia,
2.02E+18,0:12:25,Search,Andalusia,
2.02E+18,0:09:33,Search,Andalusia,
2.02E+18,0:11:16,Search,Andalusia,
2.02E+18,0:13:47,Search,Andalusia,
2.02E+18,0:11:48,Search,Andalusia,
2.02E+18,0:12:45,Search,Andalusia,
2.02E+18,0:13:14,Search,Andalusia,
2.02E+18,0:13:51,Click,Frankfurt (Main),Park Inn by Radisson Frankfurt Airport
2.02E+18,0:09:25,Homepage,,
2.02E+18,0:09:23,Homepage,,
2.02E+18,0:11:56,Click,Frankfurt (Main),Meininger Frankfurt-Main Airport
2.02E+18,0:11:18,Click,Frankfurt (Main),Park Inn by Radisson Frankfurt Airport
2.02E+18,0:19:50,Click,York,York
2.02E+18,0:12:50,Click,York,South Newlands Farm
2.02E+18,0:14:25,Click,York,Burton Villa
2.02E+18,0:16:52,Click,York,The Nags Head
2.02E+18,0:15:01,Click,York,High Belthorpe
2.02E+18,0:11:31,Click,York,York
2.02E+18,0:09:28,Homepage,,
2.02E+18,0:12:06,Homepage,,
2.02E+18,0:09:33,Homepage,,
2.02E+18,0:09:29,Homepage,,
2.02E+18,0:10:02,Search,County Wexford,
2.02E+18,0:10:18,Click,County Wexford,Ferrycarrig
2.02E+18,0:09:34,Homepage,,
2.02E+18,0:09:48,Search,County Wexford,
2.02E+18,0:10:11,Search,Chios,
2.02E+18,0:09:30,Homepage,,
2.02E+18,0:09:43,Search,Chios,
2.02E+18,0:20:47,Click,Chios,Ilioxenia
2.02E+18,0:18:38,Search,Chios,
2.02E+18,0:10:01,Search,Chios,
2.02E+18,0:20:21,Click,Chios,Ianthe
2.02E+18,0:18:16,Click,Chios,Medieval Castle
2.02E+18,0:10:55,Click,Chios,Sun Rooms
2.02E+18,0:19:31,Click,Chios,Ianthe
2.02E+18,0:09:33,Search,Europe,
2.02E+18,0:09:33,Search,Europe,
2.02E+18,0:09:31,Search,Europe,
2.02E+18,0:09:32,Search,Majorca,
2.02E+18,0:10:11,Click,Majorca,Grupotel Gran Vista & Spa
2.02E+18,0:10:11,Click,Majorca,Grupotel Gran Vista & Spa
2.02E+18,0:09:38,Search,Majorca,
2.02E+18,0:21:20,Click,Paris,Eiffel Saint Charles
2.02E+18,0:25:58,Click,Paris,des 3 Poussins
2.02E+18,0:19:50,Click,Paris,Eiffel Saint Charles
2.02E+18,0:21:16,Click,Paris,Eiffel Saint Charles
2.02E+18,0:23:06,Click,Paris,Le Squara
2.02E+18,0:11:55,Click,,Armoni
2.02E+18,0:09:32,Homepage,,
2.02E+18,0:09:56,Homepage,,
2.02E+18,0:09:45,Homepage,,
2.02E+18,0:09:56,Search,Spain,
2.02E+18,0:09:38,Search,Spain,
2.02E+18,0:09:40,Search,Spain,
2.02E+18,0:09:54,Search,Spain,
2.02E+18,0:10:20,Search,Spain,
2.02E+18,0:10:18,Search,Spain,
2.02E+18,0:09:52,Search,Spain,
2.02E+18,0:14:28,Click,Reus,Sol Costa Daurada
2.02E+18,0:10:58,Click,Reus,Gaudí
2.02E+18,0:12:20,Click,Reus,
2.02E+18,0:11:47,Click,Reus,Gaudí
2.02E+18,0:09:40,Homepage,,
2.02E+18,0:11:22,Click,Reus,Gaudí
2.02E+18,0:13:43,Click,Reus,Tolosa
2.02E+18,0:09:39,Homepage,,
2.02E+18,0:10:41,Click,Reus,Gaudí
2.02E+18,0:14:55,Click,Reus,Sol Costa Daurada
2.02E+18,0:09:41,Homepage,,
2.02E+18,0:09:41,Homepage,,
2.02E+18,0:09:40,Homepage,,
2.02E+18,0:09:43,Homepage,,
2.02E+18,0:10:16,Search,Azures,
2.02E+18,0:11:58,Click,Ponta Delgada,The Lince Azores
2.02E+18,0:12:45,Click,Ponta Delgada,The Lince Azores
2.02E+18,0:09:41,Homepage,,
2.02E+18,0:09:42,Search,Seychelles,
2.02E+18,0:11:42,Click,Seychelles,Le Tropique Villa
2.02E+18,0:11:25,Search,Seychelles,
2.02E+18,0:11:16,Search,Seychelles,
2.02E+18,0:09:48,Search,Seychelles,
2.02E+18,0:09:51,Homepage,,
2.02E+18,0:25:42,Click,Korbach,Zur Linde
2.02E+18,0:09:48,Homepage,,
2.02E+18,0:12:10,Click,Korbach,Landgasthof Sauer
2.02E+18,0:17:51,Click,Islantilla,AMA Andalucia
2.02E+18,0:26:21,Click,Andalusia,Sol Los Fenicios
2.02E+18,0:22:12,Search,Andalusia,
2.02E+18,0:22:04,Search,Andalusia,
2.02E+18,0:23:08,Search,Andalusia,
2.02E+18,0:09:53,Homepage,,
2.02E+18,0:09:54,Homepage,,
2.02E+18,0:09:49,Homepage,,
2.02E+18,0:17:04,Click,Pontevedra Province,Norat Marina & Spa
2.02E+18,0:12:07,Click,Pontevedra Province,Posadas de España Ensenada
2.02E+18,0:15:23,Click,Pontevedra Province,Hesperia Vigo
2.02E+18,0:14:30,Click,Pontevedra Province,NH Palacio De Vigo
2.02E+18,0:11:47,Search,Pontevedra Province,
2.02E+18,0:11:49,Search,Pontevedra Province,
2.02E+18,0:11:25,Click,Galway,The Connacht
2.02E+18,0:11:43,Click,Galway,The Connacht
2.02E+18,0:16:53,Click,Galway,Maldron Galway
2.02E+18,0:13:37,Click,Galway,Maldron Galway
2.02E+18,0:13:21,Click,Galway,Maldron Galway
2.02E+18,0:13:35,Click,Ambleside,Ambleside Central
